-0.05654841	-0.007814195	-0.056888685	0.0010093953	-0.010909292	0.024675364	-0.075284235	-0.111172214	0.12147213	-0.005623207	-0.07034828	-0.01771155	-0.11393494	0.104343385	-0.083371684	0.06761899
0.004474009	0.038605098	0.013072173	-0.030704418	-0.040434893	0.057510383	0.016915495	-0.017787807	0.076334454	-0.016573852	-0.07430484	0.02124168	-0.10468354	0.048385393	-0.020304963	-0.047222912
0.0349281	0.04236316	0.08050739	-0.032488808	0.08554127	0.011005866	0.030493531	-0.00077630655	0.022175752	-0.08241448	-0.017992226	0.070717566	0.03997574	-0.052017093	0.012071839	-0.10406577
-0.028446415	0.026516415	0.03832361	-0.013397039	0.050256558	0.016449	-0.01891412	-0.022792295	0.015552187	0.037819143	-0.1000651	0.03956565	-0.056023646	0.043497935	0.02220856	0.038458772
-0.042842682	-0.07742347	-0.07670227	0.09044784	-0.0721264	0.079186216	-0.04172917	-0.16518454	0.08632223	0.11376332	-0.16800255	-0.068622306	-0.11687047	0.07203783	-0.050013084	0.095607504
0.041094564	0.107269414	0.134064	-0.0443171	0.036426265	-0.008968825	0.1439784	0.008944303	-0.004797527	-0.071532	-0.000112283866	0.075710334	-0.0016065681	-0.10714383	0.054357056	-0.09142098
0.02567909	0.06758753	0.04333635	-0.0049137855	0.0176938	0.019585911	0.014562077	-0.0043273494	0.047640182	-0.050595473	-0.023934342	0.09576794	-0.059190873	0.0067577683	0.04015946	-0.1091272
0.006913859	0.010184294	-0.0010370911	0.028576659	0.00045128833	0.009927113	-0.00080619147	-0.1135176	0.12954497	0.06736437	-0.08636864	0.00032655225	-0.07100889	0.020592753	-0.013967221	0.02209436
0.0042971126	-0.042657383	-0.021118524	0.076543316	-0.06760688	0.075445995	0.023085747	-0.09318942	0.1056375	0.09991845	-0.09084388	-0.0069273226	-0.109707326	0.09938741	-0.039896596	0.02528916
0.0047767647	0.08246655	0.07725698	-0.066937394	0.007893793	-0.021800818	0.07291759	0.019590793	0.018847933	-0.06227694	0.013483392	0.038185604	0.005292777	-0.019795844	-0.02876654	-0.081490226
-0.05270198	0.05630637	0.06263604	-0.06446941	0.029550925	0.009139127	0.041530143	-0.010109234	0.046021227	0.056203753	-0.023187222	0.025869751	-0.07953416	0.031833965	-0.023315547	-0.010834519
-0.10925979	-0.012938202	-0.039684944	0.0013210648	-0.036448948	0.086765006	-0.053707324	-0.070579335	0.018003823	-0.05202497	-0.09897677	-0.06462913	-0.08355169	0.0553495	0.030795153	-0.016229095
0.020703917	0.071963176	0.048386395	-0.010878827	0.010295531	-0.021168629	-0.046121757	0.0348964	0.007901525	-0.056427084	0.051593486	0.027614078	-0.07157525	-0.029849205	-0.0052144784	-0.08987437
0.005685294	0.08329698	0.04555788	-0.052590992	0.025951672	-0.022857375	0.010769985	0.001098817	-0.03303971	0.012317952	-0.014518826	0.08689732	-0.015364041	-0.04994958	-0.005916387	-0.05088712
-0.11147135	-0.09564147	-0.094193794	0.08069061	-0.11979683	0.07504311	-0.13045055	-0.14874423	0.08929691	0.10402738	-0.12622483	-0.051562786	-0.12968512	0.07523078	-0.117116176	0.05847167
0.018239386	0.003577923	0.052620098	-0.047054928	0.046394113	-0.03849191	0.093967885	0.033001937	-0.021697111	-0.024379576	-0.018520417	0.06805034	0.009666842	-0.036111575	-0.025762348	-0.07611324
0.02326299	-0.0062540798	-0.035220005	-0.05841934	0.066638015	-0.04233246	0.06509582	0.012524837	-0.0061555174	0.028756784	-0.071616836	0.056961656	-0.07600841	0.03374501	0.005605476	0.009689947
0.039909687	0.12223222	0.0881136	-0.111526795	0.06544088	-0.07675242	-0.015772246	0.042736515	-0.10501388	-0.111335084	0.087685846	0.0467888	0.018259179	-0.038995694	0.05679617	-0.069162406
-0.0047476687	0.07792945	0.021414045	-0.033739105	0.04363884	-0.017374465	-0.028931458	-0.06115081	0.0648715	-0.010251751	0.028564403	0.028056486	0.003969997	0.036952756	0.010652414	-0.04065371
-0.06106622	-0.00066023687	0.024971893	-0.012049533	0.050962202	-0.010422399	-0.049318314	-0.040643822	0.055130076	0.03257047	-0.03159751	-0.037866928	-0.05137499	-0.0043692794	-0.020482361	0.071737505
0.02663478	0.034177035	0.09648671	-0.09264914	0.040339615	-0.056290492	-0.0070800586	0.06472804	-0.08978976	-0.09319283	0.03574372	0.06343806	0.06562078	-0.059574492	0.0026097472	-0.049165007
-0.05803626	-0.03889505	-0.017586675	0.051699545	-0.026489047	0.007379859	-0.01014271	-0.08086691	0.064575754	0.0151340915	-0.036653247	0.00414023	-0.06857753	0.018813098	-0.0141493	-0.009509892
0.026126588	0.07380446	0.011156883	-0.06398354	0.021673957	-0.030334795	0.04624388	0.030445725	0.002539901	-0.0782004	-0.044650942	0.04309404	-0.023065958	-0.02568044	0.008180644	-0.004899691
-0.07254092	-0.039673194	-0.12532088	0.0864841	-0.05396811	0.06518732	-0.08637558	-0.12834255	0.067960024	0.08986093	-0.14647207	-0.09644406	-0.13757093	0.17245	-0.12012136	0.04982901
0.13792188	0.1375164	0.103348285	-0.13913606	0.161718	-0.107013576	0.2171066	0.048795946	-0.037623208	-0.07977544	0.08941035	0.07336251	0.009578965	-0.051284637	0.031738847	-0.10184595
0.10023599	0.10070755	0.10252414	0.0034305232	0.05166158	-0.006587999	0.004642024	-0.024629716	-0.0766326	-0.07084195	0.07194251	0.016825002	0.039470315	-0.08194812	0.06558267	-0.11903846
0.03766012	0.028625933	0.047520373	-0.078093305	0.048141263	-0.028492054	-0.08659173	0.005213865	-0.008060283	-0.031101195	0.011487497	0.023825034	-0.00044942665	-0.040590286	0.020601226	-0.09641516
0.052074853	-0.031075452	0.0066589974	-0.04547161	0.06361249	-0.008673546	0.008295469	-0.05355996	-0.0116374465	0.051693175	-0.011284023	0.03751124	-0.0074111144	-0.04946653	-0.058584325	-0.057877015
0.05020093	0.053327534	0.09017943	-0.1302267	0.1479745	-0.060734957	0.16360416	0.07983103	-0.078746825	-0.11294271	0.034879237	0.15211774	-0.004076086	-0.10637635	0.087676264	-0.1171141
-0.0021180403	0.006474391	-0.006921362	-0.025184698	0.0027194405	0.027104435	0.123901024	-0.09217149	0.032638635	0.08816411	-0.10382742	-9.754443e-05	-0.07968155	0.00021771208	-0.03436445	-0.023623321
0.034674358	0.046125397	0.083312206	-0.01798818	-0.03145607	-0.018242687	-0.09627929	0.05109798	-0.03897598	-0.036940027	0.011176244	0.034452707	0.03143324	0.028579988	0.03418208	-0.05139373
-0.06334353	-0.0010428845	0.016161036	0.1022217	-0.050992414	0.10187122	-0.04545275	-0.08912485	0.0659705	0.081478305	-0.06760351	-0.018562084	-0.08421167	0.0945772	-0.04757791	0.08567643
0.2265096	0.24528171	0.32291785	-0.1973013	0.23729564	-0.20101038	0.25395277	0.1752738	-0.27874625	-0.19571827	0.20400271	0.2975985	0.20805529	-0.28789315	0.20353901	-0.2655055
-1.9627056e-05	0.034963947	-0.0022290694	-0.03608416	0.038567394	0.077619694	0.049153734	-0.022290599	-0.004460955	0.054565053	-0.051425472	0.0343093	-0.08738341	0.07420276	-0.04685092	0.018653551
0.057570063	0.047713548	0.044173617	0.008635579	0.023590423	-0.0402589	0.045706574	0.017285299	0.03986166	-0.06109348	0.0019384087	-0.0032612886	-0.04318646	-0.02792982	0.036167927	-0.06005412
-0.005728942	-0.017029254	-0.032565765	0.073406145	-0.05796876	0.033341225	0.042119604	-0.06398635	0.15744247	0.05470426	-0.08418872	-0.08621175	-0.07024863	0.06542749	-0.11536537	0.0065525146
-0.23541327	-0.20940278	-0.2563731	0.21613075	-0.20131068	0.19194104	-0.23543137	-0.3019543	0.25463104	0.17614175	-0.18830696	-0.24977817	-0.25550652	0.28807586	-0.21727014	0.17598213
0.07447717	0.16184488	0.11423778	-0.12358328	0.11298972	-0.058052927	0.16844004	0.08163523	0.038718857	-0.12611382	0.0051748855	0.1445325	0.030859549	-0.076983124	0.08377588	-0.116855085
-0.27482775	-0.14925317	-0.24201588	0.1974743	-0.16240835	0.19158912	-0.2141826	-0.2084397	0.23235774	0.18939406	-0.194253	-0.16094053	-0.23590012	0.24754855	-0.17360945	0.1423731
0.027887104	0.024065007	-0.013320856	-0.038994774	0.013606519	-0.025234118	0.011333089	-0.021301584	0.046277665	-0.04971036	-0.0058081322	0.0010949344	-0.0410237	0.032755196	-0.012335406	0.012075442
0.07642312	0.035550527	0.0882104	-0.05808096	0.043333825	-0.08352695	0.046806104	0.0025496855	-0.021951377	-0.003676675	-0.014897768	0.03846824	0.048842017	-0.05906505	0.024413051	-0.020545475
0.0072314166	-0.03474008	0.04627239	-0.017942233	-0.033729646	-0.0073033967	0.06924913	0.0022678988	0.046717413	0.06521187	-0.07132224	-0.021279693	-0.054231014	0.0087660635	-0.034155104	0.041106813
0.07951303	0.04322524	0.07366391	-0.104873374	0.09914773	-0.082454465	0.13539526	0.024546051	0.032674126	0.0347693	0.016057778	0.0423149	-0.026253108	-0.07147709	-0.051631164	-0.01574593
-0.030581778	0.0037950228	0.0058305836	-0.037598237	-0.020388793	-0.046607696	0.033586517	0.022952689	0.02485487	-0.053381126	-0.0126798265	0.045482736	-0.016086647	0.019975228	0.008181777	-0.017182734
0.09837589	0.15800981	0.110604115	-0.1856568	0.15611465	-0.15690936	0.21905246	0.10603753	-0.12873991	-0.09900591	0.02201835	0.1685524	0.09866981	-0.08907154	0.07859516	-0.17452087
-0.16170894	-0.11900991	-0.11416016	0.10577205	-0.12261763	0.12021554	-0.065110795	-0.19456033	0.14455695	0.19491418	-0.18198231	-0.12660149	-0.1247191	0.12236064	-0.14925355	0.12076735
0.07431298	0.0069606057	0.030306857	-0.041938845	0.038792446	-0.059903655	0.047374833	0.068020575	-0.07234463	-0.017376151	0.022687478	0.010847957	-0.02983617	-0.017434584	0.023110075	-0.05406154
-0.002155461	-0.024345532	0.027149614	-0.065958545	0.039067816	-0.022406762	0.056137208	0.013963372	-0.011002677	-0.021893527	0.0042224065	-0.0010845931	-0.041812833	0.06543088	-0.0080889175	-0.037920266
0.036029305	0.030854067	0.021719355	-0.07823629	0.042764258	-0.02756339	0.15533207	-0.015919277	0.054094303	-0.02091273	-0.019346455	0.07128861	-0.024094146	-0.046627965	-0.045357063	-0.08895961
